country,city,lat,lon,mentions
España,Ceuta,35.894422,-5.3558174,1301
España,Vigo,42.1986395,-8.727956,1301
España,Miami,37.1317232,-6.806812,1299
España,Génova,39.5639628,2.6006814,1297
España,Logroño,42.4661196,-2.4396676,1296
España,Benidorm,38.5406255,-0.1290929,1288
España,Pontevedra,42.428065,-8.6041447,1285
España,Egipto,28.8780097,-13.8419729,1284
España,Perú,-5.922229,-73.7279173,1280
España,Sagitario,36.8594549,-2.3702797,1262
España,Sepe,41.6459716,-0.8709026,1259
España,Casa Blanca,28.4383236,-14.0008178,1236
España,Soria,41.6012505,-2.721938,1233
España,Provincia De Alicante,38.365691,-0.7485501,1229
España,Florida,41.3683228,2.1098316,1221
España,Meta,28.4665415,-16.2557193,1214
España,San Sebastián,43.3224219,-1.9838889,1209
España,De Valencia,38.7085187,-0.4655401,1204
España,Líbano,42.2425402,0.1519741,1203
España,Parlamento,42.5401448,-7.2961077,1187
España,Asia,40.5004358,-3.6629673,1154
España,Cultura,39.7904328,-0.8623774,1133
España,Generalitat Valenciana,39.4766557,-0.3763771,1130
España,Medio Ambiente,43.0111147,-7.5627298,1116
España,Palma,39.5695818,2.6500745,1111
España,Teruel,40.6005259,-0.9229282,1092
España,Getafe,40.3070639,-3.7331808,1087
España,Cuba,40.2118138,-3.582955,1078
España,Lugo,43.0395266,-7.4567985,1069
España,Aries,36.5378338,-6.1883611,1068
España,Melilla,35.2918698,-2.9409026,1051
España,La Moncloa,41.3831431,0.3739012,1033
España,Ee.Uu.,38.9032186,-77.051117,1032
España,Ecuador,-0.3310717,-78.4474968,1026
España,Educación,42.4307685,-8.6474353,1015
España,Badajoz,38.878187,-6.9701115,1008
España,Hungría,36.6532725,-4.5120146,1005
España,Buenos Aires,40.3916235,-3.653876,1003
España,Noruega,43.2644054,-2.9577471,999
España,Marte,41.5301657,-0.2160707,977
España,Tauro,36.8590585,-2.3696319,968
España,Gijón,43.5449422,-5.66275,967
España,Sabadell,41.5460801,2.1083214,966
España,Lisboa,41.1872789,1.5541974,955
España,Huesca,42.1360615,-0.0298027,952
España,Occidente,41.4487325,1.9729676,949
España,Región,37.9166355,-1.4779797,941
España,India,41.4381984,2.0871157,918
España,El País,42.3400754,-5.0200359,916
España,Cáceres,39.4745175,-6.3716761,913
España,Cámara Baja,38.7282855,-0.1303259,908
España,Covid,40.4192538,-3.693831,907
España,Provincia De Toledo,39.7884325,-4.1030043,904
España,Ee Uu,38.9032186,-77.051117,888
España,Luna,42.1675205,-0.9325526,886
España,Ayuntamiento De Toledo,39.8565436,-4.0249439,882
España,Vitoria,42.8505845,-2.66145,882
España,Irlanda,38.6421894,0.0594889,873
España,Palestina,40.4659646,-3.6748679,862
España,Pekín,38.5354246,-0.8166115,860
España,Gran Canaria,27.9580004,-15.6062305,857
España,Gales,41.3907261,2.1672237,850
España,Manchester City,53.4802258,-2.2426345,845
España,Austria,36.9146706,-4.7537694,845
España,A Coruña,43.3466447,-8.4127029,843
España,Latinoamérica,28.3972931,-16.5756776,842
España,Santiago,42.9189543,-8.550786,827
España,Nueva Zelanda,40.4788946,-3.7164825,816
España,Sol,40.4178272,-3.7022221,765
España,Provincia De Cuenca,39.9424584,-2.1535608,764
España,Finlandia,36.5097537,-4.9015917,759
España,Ávila,40.657195,-4.6626677,758
España,Península Ibérica,39.8963997,-4.4974366,735
España,Las Vegas,40.794965,-4.2779726,727
España,Islas Canarias,28.2935785,-16.6214471,727
España,Sudáfrica,41.3612787,2.1573126,719
España,Hemeroteca.,36.6621398,-4.5635255,719
España,Provincia De Málaga,36.7960087,-4.5473784,718
España,Zamora,41.6857693,-5.942315,712
España,Acuario,36.8584826,-2.3699868,712
España,Coruña,43.1539943,-8.5805076,710
España,Casa Real,37.2313338,-3.7931368,709
España,Mar Menor,37.7258507,-0.7984135,707
España,Níger,36.7357705,-4.5657726,698
España,Illescas,40.1248436,-3.8492688,693
España,Texas,37.3833297,-5.950574,692
España,Milán,28.5415638,-16.3617429,692
España,Principado,38.5341439,-0.1094947,684
España,Los Estados Unidos,38.3882618,-5.2810133,684
España,Leo,42.3475808,-2.3875408,679
España,De Murcia,37.6766303,-1.69947,676
España,Capricornio,38.7850153,-6.4754501,670
España,Géminis,36.8595865,-2.3698166,670
España,Corea Del Sur,37.5416502,127.0046518,668
España,Alcalá De Henares,40.481954,-3.363981,667
España,Virgo,39.8522364,4.173882,666
España,El Reino Unido,40.4586931,-3.4517249,665
España,Hellín,38.5106649,-1.6995137,661
España,Atocha,40.4069495,-3.6885928,661
España,Stellantis,42.2060962,-8.7418954,656
España,Georgia,43.2493304,-2.9176436,646
España,Villarreal,39.9372616,-0.1004465,645
España,Tajo,39.7949727,-5.1358821,645
España,Pirineos,42.6687275,0.4202897,644
España,Descubre,39.5137677,-0.3918465,643
España,Rumanía,46.9367094,26.3942073,642
España,Cáncer,42.1302535,0.3244259,640
España,Qatar,41.3961275,2.1631251,636
España,Puerta Del Sol,40.416863,-3.7038762,634
España,República Dominicana,18.5166441,-70.0234483,632
España,Siria,36.6700183,-4.5137709,631
España,Ourense,42.1939629,-7.537124,629
España,Paterna,39.5259423,-0.4733018,629
España,Lleida,41.6147605,0.6267842,628
España,Solar,42.4389674,-2.9553596,628
España,Cantábrico,43.6403589,-3.4075072,627
España,Argelia,-0.2589514,-78.5299152,627
España,Palencia,42.4096322,-4.6161004,623
España,Franja,41.629815,0.2719109,622
España,Islas Baleares,39.613432,2.8829185,621
España,Segovia,40.9481192,-4.1172101,611
España,Lanzarote,29.0397081,-13.6362916,610
España,Santiago De Compostela,42.9064576,-8.5192983,607
España,Dénia,38.8408382,0.1061105,606
España,Libra,38.3623598,-0.4110638,602
España,Andorra,40.9753365,-0.4442782,602
España,Lima,38.4945282,-7.149247,597
España,Levante,38.6453115,-0.9266378,597
España,Los Estados,38.0325942,-3.1116515,592
España,Croacia,-53.2974832,-70.3728186,591
España,Camp Nou,42.288821,3.1193368,591
España,Rueda,41.4129785,-4.9597533,590
España,Álava,42.8440722,-2.6820829,589
España,La Palma,28.6551163,-17.8572686,580
España,Luxemburgo,38.9786971,-3.9161794,578
España,Castelló,40.2518568,-0.0615052,577
España,Mar Rojo,40.9989556,-5.6960904,573
España,Gobierno Vasco,43.264791,-2.943981,573
España,Taiwán,41.6462197,-0.8892318,559
España,Mira,39.7210593,-1.4395226,556
España,Ayuntamiento De Sevilla,37.3697181,-5.9991735,555
España,Comunidad Autónoma,42.9911816,-2.5543023,555
España,Pacífico,40.4013961,-3.6748832,554
España,Teherán,38.3809078,-0.7267411,553
España,Cercanías,40.4168512,-3.7028273,552
España,Las Palmas,28.1288694,-15.4349015,551
España,Archivo,42.3236954,-3.7034891,548
España,Wimbledon,40.3478383,-3.2773798,548
España,Lituania,40.4094876,-3.6615717,547
España,Agua,42.8758,-1.7254145,544
España,Nápoles,38.7266946,-6.5718895,542
España,Bernabéu,40.4530437,-3.688197,542
España,La India,40.5991235,-4.5560696,541
España,Doñana,37.3598577,-2.4752833,540
España,Barbate,36.1923983,-5.9192837,540
España,Menorca,39.9492572,4.0499642,540
España,Gtres,42.3621204,-3.6780793,538
España,Tierra,36.4419895,-6.2109601,531
España,Estados,40.2866605,-3.7871681,531
España,Talavera De La Reina,39.9522413,-4.8901772,529
España,Irak,39.5065676,-2.8639776,524
España,Escocia,41.6510561,-0.8838706,524
España,Ponferrada,42.4984436,-6.5663176,523
España,Comunidad,39.6819591,-0.7654406,521
España,Venecia,39.1506751,-0.4297899,521
España,Gran Vía,40.4201932,-3.7041598,516
España,Catedral,37.385915,-5.9931406,513
España,Sáhara Occidental,40.4173123,-3.5594593,513
España,Banco Santander,43.462873,-3.8038626,511
España,Tokio,42.8023571,-1.6451653,510
España,Islandia,41.4167831,2.1883987,507
España,Corea Del Norte,40.4718217,-3.770888,504
España,Plaza De España,41.3754115,2.1493736,502
España,Palma De Mallorca,39.5695818,2.6500745,500
España,Mar,43.3982349,-4.0100832,494
España,Paiporta,39.4279722,-0.4184254,490
España,Ayuntamiento De Barcelona,41.3823178,2.1772738,485
España,Algeciras,36.1311725,-5.4473991,485
España,Yemen,43.4859863,-8.2074179,484
España,Plaza Mayor,40.4153949,-3.7069974,484
España,Mar Negro,39.4806994,-0.4030263,482
España,Agricultura,43.5254048,-5.7170393,482
España,Bizkaia,43.238482,-2.8516316,480
España,Liverpool,42.3542186,-3.6657931,478
España,Jerusalén,40.0613895,-3.5987666,477
España,Caracas,41.4087306,2.1859376,476
España,Filipinas,14.6122454,120.9968433,476
España,Jerez,36.6816936,-6.1377402,474
España,Provincia De Valencia,39.3342058,-0.7973474,473
España,Fallas,38.4804849,-0.7913486,470
España,República Checa,38.645275,0.0572888,468
España,Estado.,40.4672492,-3.6854302,467
España,Universidad De Alicante,38.3850684,-0.5146732,467
España,Diputación De Cuenca,40.071584,-2.1345598,465
España,Dubái,36.7682852,-2.6119779,464
España,Tel Aviv,35.299077,-2.9470816,463
España,Provincia De León,42.6341451,-5.9714151,461
España,Costa Rica,9.9172654,-84.196158,460
España,Atenas,38.3734007,-0.4171515,459
España,El Salvador,39.990519,-0.2875671,459
España,Pirineo,42.9029651,-1.0431287,459
España,Alba,40.6134458,-1.3635071,458
España,Ciudad Condal,41.3888272,2.1668833,457
España,Chicago,40.6540094,0.7234448,457
España,Santiago Bernabéu,40.4523667,-3.6907254,454
España,Ebro,42.0626086,-1.596773,452
España,Bolivia,36.4515778,-6.2164903,449
España,Asuntos Exteriores,40.4307613,-3.6787264,445
España,San Francisco,40.3736594,-3.7397923,445
España,Crimea,43.4143421,-3.4410775,443
España,Emiratos Árabes Unidos,25.2199815,55.1626623,442
España,Xunta De Galicia,42.915181,-8.0156872,440
España,Torrevieja,37.9775416,-0.6828446,436
España,Badalona,41.4493539,2.248254,434
España,Wall Street,40.9741745,-5.6630462,430
España,Fuerteventura,28.4003769,-14.0048697,429
España,Valdebebas,40.4818094,-3.6164188,428
España,Honduras,14.71043,-87.7052271,428
España,Triana,37.3834516,-6.0040669,428
España,Gipuzkoa,43.1445278,-2.2037955,427
España,Castilla,40.4763551,-3.6800358,426
España,Vizcaya,43.238482,-2.8516316,426
España,Urbanismo,37.2574746,-6.9545441,426
España,Eslovaquia,42.8760156,-8.5487738,424
España,Bielorrusia,36.6961959,-4.4953196,423
España,Gobierno De Aragón,41.6534555,-0.8906336,417
España,Afganistán,37.406095,-5.918537,416
España,Uruguay,28.4690731,-16.2667693,416
España,Supremo,40.4242463,-3.6935079,415
España,Lorca,37.6951954,-1.772291,413
España,Sala,42.3645664,0.483155,411
España,Chelsea,43.3631533,-5.8462219,411
España,La Coruña,43.3466447,-8.4127029,410
España,Audiencia Provincial,42.4284975,-8.6469042,410
España,Tarancón,40.0086075,-3.0102243,410
España,Guatemala,14.5444095,-91.6848135,408
España,Chamartín,40.7018688,-4.9570085,407
España,Segura,42.9943804,-2.2590754,404
España,Sanxenxo,42.4220772,-8.8353365,403
España,Feria De Abril,37.3697743,-5.9998505,403
España,Bulgaria,40.4175686,-3.6184488,401
España,Vallecas,40.3868601,-3.6591803,401
España,Metropolitano,40.4483577,-3.7127513,400
España,Palacio De La Moncloa,40.4436914,-3.7371245,398
España,Chipre,38.6454658,0.0548794,398
España,Este,36.7428116,-4.3587142,397
España,Caribe,40.5486581,-3.0069578,397
España,Abu Dabi,24.4717308,54.384771,394
España,Estrecho De Ormuz,40.4708983,-3.6435796,394
España,Indonesia,37.4060058,-5.9194283,393
España,Imperio Romano,39.4542572,-3.597719,393
España,Metrópoli,38.0115817,-3.375621,392
España,Mar Mediterráneo,41.1855473,1.5570208,390
España,Eslovenia,42.9021237,-8.5096937,387
España,Metro,40.3959809,-3.6784064,387
España,Feria,38.5124226,-6.5642185,386
España,Generalitat De Cataluña,41.3487487,2.0319928,386
España,De Colombia,40.4350398,-3.6899883,384
España,Leganés,40.3281942,-3.76527,383
España,Vaticano,39.9876887,-0.0357508,377
España,Estrasburgo,37.4836183,-5.9809452,377
España,Cannes,36.7335244,-3.9775387,375
España,Alcalá,28.2009471,-16.8215077,375
España,Sicilia,41.4001449,2.1742434,374
España,Patrimonio De La Humanidad,42.2887154,-4.1404093,374
España,Viena,41.1858558,1.5549921,373
España,Ginebra,41.9989144,0.5964266,373
España,Singapur,39.474763,-6.3886356,373
España,Provincia De Sevilla,37.5192586,-5.6504755,372
España,Avilés,43.5554436,-5.9222466,371
España,Deporte,41.3658851,2.1576337,366
España,Torremolinos,36.6242841,-4.4995448,365
España,Alaska,36.7025629,-4.4413684,364
España,Waterloo,43.185971,-2.4704862,364
España,Ciudad De México,19.4149354,-99.1714106,360
España,Bolsa,40.4143695,-3.7077092,356
España,Rodalies,41.3792907,2.1407778,356
España,Deportes,42.3228172,-3.7044343,354
España,Gobierno De Canarias,28.1184633,-15.424938,352
España,Ejército De Tierra,40.7060759,-4.1422765,350
España,Albania,40.4121062,-3.7030965,349
España,Vilna,37.6274172,-0.9492534,349
España,Provincia De Córdoba,37.9567116,-4.8477241,348
España,Ayuntamiento De Málaga,36.7203687,-4.4150247,347
España,Diputación De Toledo,39.8606502,-4.0277841,346
España,Mestalla,39.4745279,-0.3581566,345
España,Copenhague,37.3517544,-5.9853201,345
España,Torrent,39.436668,-0.4656213,345
España,Ayuntamiento De Cuenca,40.077943,-2.1302316,343
España,Negreira,42.9077003,-8.7784931,343
España,Mónaco,41.3764217,2.1572944,342
España,La Mancha,28.3774367,-16.6977504,341
España,Poder Judicial,40.4240305,-3.6924421,341
España,Ingredientes,40.3873747,-3.7068716,340
España,Gabinete,41.9034311,-8.8655523,338
España,Rabat,40.4240656,-3.6878536,337
España,Las Ventas,42.6240008,-2.8541536,337
España,Nuestra,37.8790259,-4.7794532,337
España,Gerona,41.9793006,2.8199439,333
España,Aitana,38.6495611,-0.2661289,332
España,Odesa,40.4219657,-3.6997252,332
España,Holanda,38.3681319,-0.4198137,332
España,Estadio Santiago Bernabéu,40.4530437,-3.688197,330
España,Costa Brava,41.7037675,2.9415943,327
España,Estepona,36.4268068,-5.1468484,327
España,Mérida,38.9543062,-6.3504832,326
España,Antequera,37.0183652,-4.5596649,326
España,Estocolmo,40.4268477,-3.7087489,326
España,Santa Cruz De Tenerife,28.467178,-16.2507843,326
España,Serbia,40.3149219,0.3181361,325
España,Ayuntamiento De Alicante,38.3453774,-0.4809509,325
España,Chamberí,40.4389621,-3.705302,324
España,Alcampo,40.4290191,-3.666466,323
España,Sudamérica,36.6095165,-6.2320805,323
España,Camino De Santiago,41.6929906,-3.5450744,323
España,Beirut,40.4064699,-3.7016712,322
España,El Palmar,39.3115981,-0.3176809,322
España,Hong Kong,40.4567027,-3.6930421,320
España,Manhattan,40.3947954,-3.6434261,320
España,Teatro Real,40.4182199,-3.710579,319
España,Gibraltar,35.9496629,-5.6366664,319
España,Estado Español,24.0460624,-104.6289875,318
España,El Valencia,38.3431412,-0.4832947,317
España,Guipúzcoa,43.1445278,-2.2037955,316
España,Panamá,28.0695686,-16.6621696,316
España,Estrecho,40.4545136,-3.7027568,315
España,Senegal,36.7111718,-4.4894045,314
España,Toronto,39.5717177,2.6518521,313
España,Jordania,36.7289928,-4.5481805,311
España,Las Palmas De Gran Canaria,28.1288694,-15.4349015,311
España,Museo Del Prado,40.4137925,-3.6920407,309
España,Gobierno Español,37.3759815,-5.9860638,309
España,Aragonès,41.1563964,1.1081308,308
España,Ámsterdam,41.1862961,1.5546084,308
España,Atención Primaria,41.3834918,2.1675015,308
España,Kenia,43.4891592,-8.2195875,307
España,Móstoles,40.3238525,-3.8649214,307
España,Carabanchel,40.3742112,-3.744676,305
España,Centro De Investigaciones Sociológicas,40.4177175,-3.6902805,304
España,Orihuela,38.0275575,-0.9130957,303
España,Gran Bretaña,38.6425829,0.0568917,301
España,El Hierro,27.7435084,-18.0381796,301
