country,city,lat,lon,mentions
Espana,Atlántico,37.8843326,-0.966938,1763
Espana,Casa Blanca,28.4383236,-14.0008178,1754
Espana,Salamanca,40.4237276,-3.6899043,1748
Espana,Ibiza,38.985918,1.5357983,1748
Espana,Cuba,22.5236104,-79.4715925,1743
Espana,Gobierno De Castilla-La Mancha,39.2206489,-2.4216228,1722
Espana,Grecia,38.6426907,0.0578342,1722
Espana,Egipto,28.8780097,-13.8419729,1702
Espana,Berlín,52.5103662,13.3454406,1695
Espana,Generalitat Valenciana,39.4766557,-0.3763771,1671
Espana,Los Ángeles,-37.4624032,-72.3439444,1667
Espana,California,41.3604588,2.1578489,1664
Espana,Noruega,43.2644054,-2.9577471,1650
Espana,Kiev,42.8050646,-1.6843701,1647
Espana,Covid-19,40.4540811,-3.7056795,1618
Espana,De Valencia,38.7085187,-0.4655401,1616
Espana,Cultura,39.7904328,-0.8623774,1612
Espana,Sepe,41.6459716,-0.8709026,1605
Espana,Talavera,41.5817985,1.33826,1584
Espana,Austria,36.9146706,-4.7537694,1583
Espana,Tailandia,12.869662,100.8972657,1582
Espana,Dinamarca,42.3131638,3.1361353,1562
Espana,Asia,40.5004358,-3.6629673,1552
Espana,Gran Canaria,27.9580004,-15.6062305,1546
Espana,Parlamento,42.5401448,-7.2961077,1544
Espana,Ayuntamiento De Madrid,40.4188454,-3.691812,1523
Espana,Vigo,42.1986395,-8.727956,1501
Espana,Benidorm,38.5406255,-0.1290929,1498
Espana,Pontevedra,42.428065,-8.6041447,1492
Espana,Génova,39.5639628,2.6006814,1481
Espana,San Sebastián,43.3224219,-1.9838889,1469
Espana,Miami,37.1317232,-6.806812,1467
Espana,Meta,28.4665415,-16.2557193,1460
Espana,Melilla,35.2918698,-2.9409026,1460
Espana,Escorpio,39.8522612,4.1722941,1448
Espana,Teruel,40.6005259,-0.9229282,1425
Espana,Palma,39.5823224,2.6743315,1417
Espana,Provincia De Alicante,38.7085187,-0.4655401,1416
Espana,El Hormiguero,28.1335714,-15.5963106,1401
Espana,Medio Ambiente,43.0111147,-7.5627298,1394
Espana,Principado,38.5341439,-0.1094947,1373
Espana,Ávila,40.657195,-4.6626677,1359
Espana,Soria,41.6012505,-2.721938,1356
Espana,Ecuador,-0.328549,-78.446686,1347
Espana,Lugo,42.8071209,-7.6160914,1340
Espana,Estrecho De Ormuz,40.4708983,-3.6435796,1332
Espana,Teherán,43.4111241,-3.4168767,1309
Espana,Badajoz,21.1365897,-101.7084132,1308
Espana,La Moncloa,41.3831431,0.3739012,1298
Espana,Marte,41.5301657,-0.2160707,1296
Espana,Cabo Verde,28.1347557,-15.5883856,1283
Espana,Florida,-34.5410819,-58.4833738,1271
Espana,Huesca,42.1360615,-0.0298027,1249
Espana,Getafe,40.3070639,-3.7331808,1247
Espana,Educación,42.4307685,-8.6474353,1247
Espana,Ayuntamiento De Paterna,39.5010857,-0.4392916,1236
Espana,Sudáfrica,41.3612787,2.1573126,1223
Espana,Ee Uu,38.9032186,-77.051117,1200
Espana,Dénia,38.8408382,0.1061105,1185
Espana,Hungría,47.5056193,19.0650148,1176
Espana,Torrent,39.436668,-0.4656213,1174
Espana,Cáceres,39.4745175,-6.3716761,1151
Espana,Mar Menor,37.7258507,-0.7984135,1131
Espana,Sabadell,41.5460801,2.1083214,1126
Espana,Irlanda,38.6421894,0.0594889,1126
Espana,Fallas,9.3744934,-83.7029967,1106
Espana,Ee.Uu.,38.9032186,-77.051117,1105
Espana,Zamora,42.0515835,-6.6334809,1104
Espana,Pekín,38.5354246,-0.8166115,1104
Espana,India,41.4381984,2.0871157,1096
Espana,Buenos Aires,-34.6109642,-58.3820022,1094
Espana,El País,42.3400754,-5.0200359,1084
Espana,Latinoamérica,28.3972931,-16.5756776,1082
Espana,Aries,36.5378338,-6.1883611,1079
Espana,Occidente,37.8916142,-4.7797152,1070
Espana,Uruguay,-34.3817746,-55.2654928,1060
Espana,Lisboa,38.7193172,-9.1455722,1036
Espana,Provincia De Cuenca,40.4488011,-2.3155568,1024
Espana,Palestina,40.4659646,-3.6748679,1016
Espana,A Coruña,43.3466447,-8.4127029,1015
Espana,Vitoria,42.8505845,-2.66145,1011
Espana,Cámara Baja,38.7282855,-0.1303259,1003
Espana,Islas Canarias,28.4238728,-16.4853156,1001
Espana,Tauro,36.8590585,-2.3696319,984
Espana,Sagitario,36.8594549,-2.3702797,983
Espana,De Murcia,37.6766303,-1.69947,983
Espana,Corea Del Sur,37.5416502,127.0046518,978
Espana,Qatar,41.3961275,2.1631251,975
Espana,Cantábrico,36.5955789,-4.5433829,967
Espana,Santiago,-53.1492216,-70.9011303,962
Espana,Provincia De Málaga,36.7615185,-4.4748558,954
Espana,El Reino Unido,40.4586931,-3.4517249,939
Espana,Gales,41.3907261,2.1672237,936
Espana,Manchester City,53.4802258,-2.2426345,928
Espana,Villarreal,39.9372616,-0.1004465,925
Espana,Argelia,-0.2591897,-78.5299462,925
Espana,Covid,40.4192538,-3.693831,923
Espana,Lleida,41.6147605,0.6267842,912
Espana,Nueva Zelanda,40.4657485,-3.7238445,900
Espana,Avilés,43.5555299,-5.9222186,897
Espana,Los Estados,38.0325942,-3.1116515,893
Espana,Península Ibérica,39.8963997,-4.4974366,890
Espana,Levante,37.8946001,-4.753325,887
Espana,Texas,39.8185449,-0.2413264,885
Espana,Croacia,-53.2974832,-70.3728186,878
Espana,Finlandia,60.1593454,24.9584058,875
Espana,Provincia De Valencia,39.3342058,-0.7973474,868
Espana,Coruña,43.1539943,-8.5805076,864
Espana,Irak,39.5065676,-2.8639776,857
Espana,Los Estados Unidos,38.3882618,-5.2810133,852
Espana,Segovia,40.9481192,-4.1172101,848
Espana,Stellantis,42.2060962,-8.7418954,838
Espana,Palencia,42.4096322,-4.6161004,834
Espana,Ayuntamiento De Sevilla,37.3697181,-5.9991735,829
Espana,Ourense,42.1939629,-7.537124,826
Espana,Caracas,41.3847865,2.1641633,822
Espana,Sol,40.4178272,-3.7022221,816
Espana,Lanzarote,29.0397081,-13.6362916,814
Espana,Luna,42.1675205,-0.9325526,814
Espana,Álava,42.8440722,-2.6820829,813
Espana,Islas Baleares,38.985918,1.5357983,812
Espana,Comunidad Autónoma,42.9911816,-2.5543023,798
Espana,Lima,-12.1697607,-77.0250228,796
Espana,Tajo,39.7949727,-5.1358821,796
Espana,Rumanía,46.9367094,26.3942073,791
Espana,Georgia,33.5745188,-84.4652004,788
Espana,Las Palmas,28.1288694,-15.4349015,787
Espana,Rueda,41.4129785,-4.9597533,785
Espana,Milán,28.5415638,-16.3617429,780
Espana,Casa Real,37.2313338,-3.7931368,778
Espana,Escocia,41.6510561,-0.8838706,775
Espana,Plaza De España,40.423449,-3.7108809,761
Espana,Ebro,42.0626086,-1.596773,761
Espana,Gobierno Vasco,43.264791,-2.943981,758
Espana,Lorca,37.6951954,-1.772291,753
Espana,La Palma,28.6551163,-17.8572686,751
Espana,Luxemburgo,38.9786971,-3.9161794,750
Espana,Andorra,40.9753365,-0.4442782,750
Espana,Las Vegas,40.794965,-4.2779726,749
Espana,Provincia De Toledo,39.7884265,-4.1013496,746
Espana,Pirineos,42.6687275,0.4202897,739
Espana,Comunidad,39.6819591,-0.7654406,736
Espana,Pacífico,-35.6549042,-63.7514056,734
Espana,Dos Hermanas,37.283689,-5.9226718,732
Espana,Santiago De Compostela,42.9064576,-8.5192983,731
Espana,Siria,33.5219169,36.282253,726
Espana,Alcalá De Henares,40.481954,-3.363981,723
Espana,Hemeroteca.,36.6621398,-4.5635255,719
Espana,Plaza Mayor,40.4153949,-3.7069974,704
Espana,Catedral,37.8797038,-4.7790501,704
Espana,Bizkaia,43.238482,-2.8516316,702
Espana,República Dominicana,18.5166441,-70.0234483,701
Espana,Triana,37.3834516,-6.0040669,694
Espana,Provincia De Sevilla,37.5192586,-5.6504755,682
Espana,Menorca,39.9492572,4.0499642,680
Espana,Paiporta,39.4279722,-0.4184254,679
Espana,Atocha,40.406975,-3.688582,679
Espana,Alba,40.6134458,-1.3635071,678
Espana,Senegal,12.6270126,-8.0257334,674
Espana,Mira,39.7210593,-1.4395226,670
Espana,Urbanismo,37.2574746,-6.9545441,666
Espana,Cercanías,40.4168512,-3.7028273,666
Espana,Torremolinos,36.6242841,-4.4995448,662
Espana,Acuario,36.8584826,-2.3699868,655
Espana,Torrevieja,37.9775416,-0.6828446,655
Espana,Puerta Del Sol,40.416863,-3.7038762,655
Espana,Banco Santander,-32.8958747,-68.8435421,650
Espana,Utrera,37.1824646,-5.7817506,649
Espana,Agricultura,43.525443,-5.7168589,649
Espana,Camp Nou,42.288821,3.1193368,648
Espana,Alcalá,28.2009471,-16.8215077,647
Espana,Doñana,37.3598577,-2.4752833,645
Espana,República Checa,38.645275,0.0572888,645
Espana,Estados,40.2866605,-3.7871681,643
Espana,Bernabéu,40.4530437,-3.688197,642
Espana,Vaticano,39.9876887,-0.0357508,637
Espana,Islandia,41.4167831,2.1883987,637
Espana,Gtres,42.3621204,-3.6780793,636
Espana,Gibraltar,35.9496629,-5.6366664,633
Espana,Jerez,22.6395829,-102.9862515,627
Espana,Universidad De Alicante,38.3850684,-0.5146732,626
Espana,Taiwán,41.6462197,-0.8892318,623
Espana,Géminis,9.3739223,-83.7039535,615
Espana,Gobierno De Aragón,41.6534555,-0.8906336,615
Espana,Algeciras,36.1311725,-5.4473991,613
Espana,La India,40.5991235,-4.5560696,612
Espana,Tokio,42.8023571,-1.6451653,611
Espana,Mislata,39.4751444,-0.4179125,611
Espana,Liverpool,42.3542186,-3.6657931,610
Espana,Pirineo,42.9029651,-1.0431287,610
Espana,Ponferrada,42.4984436,-6.5663176,609
Espana,Mar,43.3982349,-4.0100832,606
Espana,Lituania,54.6894295,25.268667,603
Espana,Estado.,40.4672492,-3.6854302,603
Espana,Palma De Mallorca,39.5823224,2.6743315,597
Espana,Segura,42.9943804,-2.2590754,595
Espana,Bolivia,-20.7403039,-67.6608372,594
Espana,Virgo,39.8522364,4.173882,593
Espana,Gipuzkoa,43.1445278,-2.2037955,593
Espana,Níger,41.1830473,1.5222246,591
Espana,Chicago,40.6540094,0.7234448,589
Espana,Deportes,42.3228172,-3.7044343,589
Espana,Hellín,38.5106649,-1.6995137,587
Espana,San Francisco,-31.4229862,-62.0879707,583
Espana,Talavera De La Reina,39.9522413,-4.8901772,583
Espana,Capricornio,38.7850153,-6.4754501,581
Espana,Nuestra,37.8790259,-4.7794532,581
Espana,Gandia,38.9675925,-0.1803423,579
Espana,Vizcaya,43.238482,-2.8516316,576
Espana,Provincia De León,42.6341451,-5.9714151,575
Espana,Mar Rojo,40.9989556,-5.6960904,574
Espana,Ciudad De México,19.4149354,-99.1714106,570
Espana,Gran Vía,40.4226554,-3.7096824,568
Espana,Leo,42.3475808,-2.3875408,568
Espana,Feria,38.5124226,-6.5642185,565
Espana,Diputación De Cuenca,40.071584,-2.1345598,565
Espana,Corea Del Norte,40.4718217,-3.770888,564
Espana,Franja,41.629815,0.2719109,563
Espana,Comunitat,39.6819591,-0.7654406,562
Espana,Chelsea,43.3631533,-5.8462219,561
Espana,Upv,39.4808517,-0.3420311,558
Espana,Santa Cruz De Tenerife,28.4238486,-16.4857071,557
Espana,Venecia,39.1506751,-0.4297899,554
Espana,Asuntos Exteriores,40.4307613,-3.6787264,554
Espana,Las Palmas De Gran Canaria,28.1288694,-15.4349015,554
Espana,Ayuntamiento De Barcelona,41.3823178,2.1772738,553
Espana,Atenas,38.3734007,-0.4171515,552
Espana,Ciudad Condal,41.3888272,2.1668833,552
Espana,De Colombia,40.4350398,-3.6899883,550
Espana,Dubái,25.2199815,55.1626623,550
Espana,Paraguay,-25.2826146,-57.4979728,547
Espana,Fuerteventura,28.4003769,-14.0048697,547
Espana,Loterías,40.4104837,-3.6521857,545
Espana,Nápoles,38.7266946,-6.5718895,544
Espana,Descubre,39.5137677,-0.3918465,543
Espana,Badalona,41.4493539,2.248254,541
Espana,Archivo,42.3236954,-3.7034891,541
Espana,Caribe,40.5486581,-3.0069578,540
Espana,Agua,42.8758,-1.7254145,540
Espana,Honduras,14.71043,-87.7052271,538
Espana,Wall Street,40.9741745,-5.6630462,537
Espana,Jordania,31.9545348,35.9049039,536
Espana,Fuengirola,36.5388398,-4.6233974,535
Espana,Panamá,8.0984099,-80.9717593,535
Espana,Ayuntamiento De Toledo,39.8565436,-4.0249439,533
Espana,Antequera,37.0183652,-4.5596649,531
Espana,Gobierno De Canarias,28.1184633,-15.424938,531
Espana,Cáncer,42.1302535,0.3244259,528
Espana,Illescas,40.1248436,-3.8492688,526
Espana,Supremo,40.4242463,-3.6935079,524
Espana,Yemen,43.4859863,-8.2074179,524
Espana,Educación Infantil,40.4130053,-3.7123852,522
Espana,El Salvador,39.990519,-0.2875671,522
Espana,Singapur,1.325709,103.8392206,521
Espana,Tarancón,40.0086075,-3.0102243,518
Espana,Estepona,36.4268068,-5.1468484,516
Espana,Jerusalén,40.0613895,-3.5987666,515
Espana,Emiratos Árabes Unidos,25.2199815,55.1626623,514
Espana,Leganés,40.3281942,-3.76527,512
Espana,Castilla,40.4763551,-3.6800358,511
Espana,Barbate,36.1923983,-5.9192837,510
Espana,Mestalla,39.4745279,-0.3581566,507
Espana,Costa Rica,9.9172654,-84.196158,506
Espana,Bulgaria,42.6927249,23.3410813,504
Espana,San Juan,-31.4024164,-68.4799138,501
Espana,Pakistán,33.7227304,73.1050262,501
Espana,Mónaco,41.3764217,2.1572944,498
Espana,Primaria,40.4130053,-3.7123852,497
Espana,Alcoy,38.7085187,-0.4655401,493
Espana,Beirut,40.4069083,-3.7010602,493
Espana,Valdebebas,40.4818094,-3.6164188,492
Espana,Feria De Abril,37.3697743,-5.9998505,492
Espana,Wimbledon,40.3478383,-3.2773798,491
Espana,Tel Aviv,35.299077,-2.9470816,490
Espana,Metro,14.6122454,120.9968433,488
Espana,Atención Primaria,41.3834918,2.1675015,487
Espana,Filipinas,14.6122454,120.9968433,487
Espana,Indonesia,-6.1873564,106.8254362,486
Espana,Xunta De Galicia,42.915181,-8.0156872,486
Espana,Holanda,38.3681319,-0.4198137,483
Espana,Audiencia Provincial,42.4284975,-8.6469042,480
Espana,Palacio De La Moncloa,40.4436914,-3.7371245,478
Espana,El Valencia,38.3431412,-0.4832947,477
Espana,Patrimonio De La Humanidad,42.2887154,-4.1404093,476
Espana,Yecla,38.6135956,-1.1157882,476
Espana,Las Ventas,42.6240008,-2.8541536,475
Espana,Sur,-31.6595549,-64.4311704,475
Espana,Tierra,36.4419895,-6.2109601,472
Espana,Sala,42.3645664,0.483155,470
Espana,Ginebra,41.9989144,0.5964266,470
Espana,Mar Mediterráneo,41.1855473,1.5570208,470
Espana,Chamartín,40.7018688,-4.9570085,470
Espana,Chipre,38.6454658,0.0548794,469
Espana,Viena,41.1858558,1.5549921,469
Espana,Eslovaquia,42.8760156,-8.5487738,469
Espana,Infantil,40.4142355,-3.6760478,469
Espana,Vallecas,40.3868601,-3.6591803,466
Espana,Santiago Bernabéu,40.4523667,-3.6907254,465
Espana,Ayuntamiento De Cuenca,40.077943,-2.1302316,465
Espana,La Coruña,43.3466447,-8.4127029,465
Espana,Alcalde De Paterna,36.5249754,-5.8672809,464
Espana,Metrópoli,38.0115817,-3.375621,464
Espana,Sáhara Occidental,40.4173123,-3.5594593,462
Espana,Ingredientes,40.3873747,-3.7068716,460
Espana,Begoña,40.4834526,-3.6869037,460
Espana,Libra,38.3623598,-0.4110638,458
Espana,Catar,41.9737816,2.8139378,456
Espana,Afganistán,37.406095,-5.918537,456
Espana,Audiencia Provincial De Madrid,40.4779965,-3.7200494,454
Espana,Poder Judicial,-26.8179397,-65.200667,453
Espana,Principado De Asturias,43.3133868,-5.94192,452
Espana,Nervión,43.1156599,-2.9842314,451
Espana,Solar,42.4389674,-2.9553596,451
Espana,Ejército De Tierra,40.7060759,-4.1422765,450
Espana,Ayuntamiento De Valencia,39.4697977,-0.3771993,450
Espana,Alaska,36.7025629,-4.4413684,444
Espana,Imperio Romano,39.4542593,-3.5977192,444
Espana,Calahorra,42.3035212,-1.9648758,439
Espana,Cannes,36.7335244,-3.9775387,439
Espana,Eslovenia,42.9021237,-8.5096937,438
Espana,Sudamérica,36.6095165,-6.2320805,436
Espana,Deporte,42.441778,-8.6365823,434
Espana,Ayuntamiento De Málaga,36.7203687,-4.4150247,432
Espana,Camino De Santiago,41.6929906,-3.5450744,432
Espana,Metropolitano,40.4483577,-3.7127513,431
Espana,Ayuntamiento De Alicante,38.3453774,-0.4809509,430
Espana,Ayuntamiento De Murcia,37.9835394,-1.1302074,428
Espana,Guatemala,14.5444095,-91.6848135,427
Espana,Mérida,38.9174665,-6.3443977,425
Espana,Orihuela,38.0275575,-0.9130957,422
Espana,Nueva Jersey,40.3627726,-74.6510851,422
Espana,Túnez,28.0995046,-16.6676612,421
Espana,Este,36.7428116,-4.3587142,421
Espana,Provincia De Córdoba,-30.4127808,-64.3597427,421
Espana,Puerto Rico,-26.8171494,-55.0242553,420
Espana,La Rosaleda,36.7349435,-4.4265346,418
Espana,Bolsa,40.4143695,-3.7077092,415
Espana,Júpiter,36.4427336,-6.2097756,414
Espana,Estrecho,40.4545136,-3.7027568,414
Espana,Provincia De Guadalajara,40.7399963,-2.50593,413
Espana,Generalitat De Cataluña,41.3828401,2.1767417,413
Espana,Gran Bretaña,38.6425829,0.0568917,413
Espana,Estrasburgo,37.4836183,-5.9809452,411
Espana,Costa Brava,41.7037675,2.9415943,411
Espana,Guipúzcoa,43.1445278,-2.2037955,410
Espana,Turia,39.4782542,-0.3902759,410
Espana,Vélez-Málaga,36.7818354,-4.0988099,409
Espana,Serbia,44.7984973,20.4858736,409
Espana,Benalmádena,36.594519,-4.572284,407
Espana,Provincia De Castellón,40.2518568,-0.0615052,407
Espana,Haro,42.5768922,-2.8466768,406
Espana,Estado Español,24.0460624,-104.6289875,405
Espana,Manhattan,40.4347045,-3.6294398,401
Espana,Palacio Real,40.4178245,-3.7151134,400
